Title	Url	Category
Người mẹ lập tức về nhà..khi nghe được câu nói này của con mình. Tập16	https://www.youtube.com/watch?v=itz7EfMSFtc	Gia đình có con nhỏ
"TEAR-Drenched Thank You, Finally the Couple's DREAM Has Come True. Episode 507"	https://www.youtube.com/watch?v=lNbyL2jFW1I	Nhà mới
2 mẹ con ăn ngủ trong CĂN CHÒI HAI VÁCH nghèo khổ đến mức không còn gì để ăn. Tập 165	https://www.youtube.com/watch?v=azlsyTyOR5A	Cuộc sống khó khăn
TẬN CÙNG NỖI KHỔ..CỤ BÀ SỐNG CÔ ĐỘC mỗi ngày ăn khoai mì vì sợ hết GẠO. Tập 67	https://www.youtube.com/watch?v=koGtMuGk6Xg	Người lớn tuổi
Gặp SỰ CỐ khi đến thăm người nghèo dưới thung lũng núi.Suýt rơi xuống núi khi đi chặt CHUỐI. Tập 171	https://www.youtube.com/watch?v=WroNRF7fnPY	Cuộc sống khó khăn
"Khổ không ai bằng, 3 mẹ con sống trong TÚP LỀU tàn, ăn BẮP thay cơm nơi đồng khô cỏ cháy. Tập 394"	https://www.youtube.com/watch?v=N-v9CuSH-_c	Vấn đề sức khỏe
Người ĐÀN ÔNG bị vợ con bỏ mặt..sống CÔ ĐỘC trên núi cùng với động vật.Tập 25	https://www.youtube.com/watch?v=Zn0d1dEAKZI	Sống một mình
CHUYẾN HÀNH TRÌNH VƯỢT HÀNG TRĂM CÂY SỐ ĐỂ VÀO SÀI GÒN CHỮA TRỊ CÁNH TAY CHO NGƯỜI ĐÀN ÔNG. Tập 225	https://www.youtube.com/watch?v=_LFVvtx90MM	Vấn đề sức khỏe
Cố gắng THOÁT NGHÈO không may ĐỔ NỢ bị siết đất gia đình nghèo không nơi dung thân. Tập 435	https://www.youtube.com/watch?v=x9m5K7G0-XI	Gia đình có con nhỏ
Cuộc sống ÉO LE của 3 mẹ con sống trong căn chòi dột nát con trai không nói được. Tập 418	https://www.youtube.com/watch?v=rNUQ2XH2lds	Gia đình có con nhỏ
Cả đời “ĂN NHỜ Ở ĐẬU” không có nơi nương tựa phải ở CHUỒNG DÊ có gì ăn đó. Tập 370	https://www.youtube.com/watch?v=b--2Wzrsa5Y	Sống một mình
NGƯỜI PHỤ NỮ NGHÈO KHỔ VUI MỪNG..Khi nhận được những phần quà. Tập 116	https://www.youtube.com/watch?v=NT-okRVVGl0	Cuộc sống khó khăn
Những ĐỨA TRẺ ngây thơ..và căn nhà MƠ ƯỚC. Tập 09	https://www.youtube.com/watch?v=HgDqdh_oCgw	Nhà mới
Chồng qua đời bỏ lại 3 mẹ con đơn côi lẻ bóng không nơi nương tựa. KHÓC CẠN NƯỚC MẮT. Tập 167	https://www.youtube.com/watch?v=rbRDhwaB3J0	Cha mẹ đơn thân
BẤT NGỜ CỤ ÔNG NHẶT VE CHAI BỊ CỤT MỘT CHÂN ĐẠP XE ĐẠP TRONG TRỜI GIÓ LỚN ĐỂ KIẾM SỐNG. Tập 53	https://www.youtube.com/watch?v=7tWeSO43uZA	People with Disabilities
Lời kể RỢN NGƯỜI của CỤ BÀ khi đi lạc trong rừng sâu..Vùng đất có vô số điều bí ẩn. Tập 28	https://www.youtube.com/watch?v=Zno5H1PpzaA	Người lớn tuổi
Sống trong CĂN CHÒI ĐỘC LẠ NHẤT MIỀN NÚI phải ra biển nhặt lưới về làm nhà. Tập 343	https://www.youtube.com/watch?v=PgrXC9wEDbI	Cuộc sống khó khăn
Chồng rời khỏi thế gian bỏ lại 3 mẹ con sống KHỔ SỞ trong căn chòi RÁCH NÁT. Tập 443	https://www.youtube.com/watch?v=bGtREj6VPd8	Cha mẹ đơn thân
Vượt qua “MƯA TO GIÓ LỚN” để trao tặng ƯỚC MƠ cho người nghèo. Tập 373	https://www.youtube.com/watch?v=Dxlyr5Jv8EU	Nhà mới
Vượt qua đỉnh núi CHÔNG GAI dây leo nhốt giữa rừng KHÔNG ĐƯỜNG LUI khi đi tiếp tế lương thực.Tập 179	https://www.youtube.com/watch?v=5imd49FemPg	Cuộc sống khó khăn
Người phụ nữ 2 đời chồng ở trong căn chòi 2 vách. Nhặt ve chai cả đời cũng không có ăn. Tập 180	https://www.youtube.com/watch?v=1_S5A6bWpRY	Cuộc sống khó khăn
ĐI LẠC VÀO RỪNG SÂU..Đói không có gì ăn phải xin gia đình NGHÈO KHỔ CHUỐI NƯỚNG ĂN THAY CƠM. Tập 94	https://www.youtube.com/watch?v=8l3wvA8fWw8	Cuộc sống khó khăn
Vì người nghèo..GIAN NAN KHÔNG CHÙN BƯỚC. CỤ BÀ BẬT KHÓC vì nhận được quà lớn. Tập 62	https://www.youtube.com/watch?v=bWoX16ub9Xs	Người lớn tuổi
TẬN CÙNG CỦA NỖI KHỔ..CON BỆNH KHÔNG CÓ TIỀN MUA THUỐC.ĂN MĂNG RỪNG SỐNG QUA NGÀY. Tập 40	https://www.youtube.com/watch?v=L9DuN5ZziPg	Gia đình có con nhỏ
Người mẹ trẻ KHÓC NẤC vì nguy cơ sẽ bị con suối NGUY HIỂM NHẤT cuốn trôi cả gia đình. Tập 436	https://www.youtube.com/watch?v=At0eZO1oFCs	Gia đình có con nhỏ
Bà con NGHÈO vùng núi kéo nhau đến nhận cơm tình thương sau một ngày làm việc Vui như tết. Tập 145	https://www.youtube.com/watch?v=SoculUY1Rb0	Hoạt động cộng đồng
"Vào rừng sâu để TRUY TÌM người phụ nữ ở nhà RÁCH NÁT sống chung với GÀ,TÁCH BIỆT với xã hội. Tập 153"	https://www.youtube.com/watch?v=iNInKHXx_OY	Cuộc sống khó khăn
Những giọt nước mắt và ƯỚC MƠ của người phụ nữ BỆNH LAO PHỔI dành cho con của mình. Tập 444	https://www.youtube.com/watch?v=NPHUZB2A1qc	Vấn đề sức khỏe
3 mẹ con sống trong “CĂN CHÒI THẢM THƯƠNG” nghèo khổ không một xu dính túi. Tập 376	https://www.youtube.com/watch?v=gmVHQ3eD5Bc	Cuộc sống khó khăn
"Cuộc sống CÔ ĐỘC trong rừng sâu. Bị MA QUỶ chọc phá quanh năm, nhớ chồng đến khóc nức nở. Tập 176"	https://www.youtube.com/watch?v=ESFVARCmiIA	Sống một mình
VUI MỪNG gia đình người phụ nữ BỆNH LAO PHỔI khi có NHÀ và GÀ đã không còn khổ như trước. Tập 463	https://www.youtube.com/watch?v=3bBgqG2hDfQ	Vấn đề sức khỏe
BẤT NGỜ gặp RẮN nằm trên bếp gia đình ăn tất cả mọi thứ có trên rừng núi kể cả RẮN ĐỘC. Tập 141	https://www.youtube.com/watch?v=qTrX-ZJyytQ	Cuộc sống khó khăn
ÔNG CỤ BÀ vui vẻ..vẫn tạo NIỀM VUI cho nhau khi về già.Và chiếc xe đạp lúc mới yêu. Tập 12	https://www.youtube.com/watch?v=apEbIMuMCq0	Người lớn tuổi
Dù cuộc sống đã tốt hơn trước...nhưng người ĐÀN ÔNG không thể giấu được  NỖI BUỒN. Tập 32	https://www.youtube.com/watch?v=Urjr2zffhf0	Cuộc sống khó khăn
“HÀNH TRÌNH THỰC HIỆN ƯỚC MƠ” Cho đôi vợ chồng trẻ tuổi nhất miền núi. Tập 386	https://www.youtube.com/watch?v=7GS56hyhSjo	Nhà mới
Tá hoả khi nhìn thấy cảnh này.Sống trong rừng suốt 18 năm sử dụng nước ô nhiễm nhất thế giới.Tập 172	https://www.youtube.com/watch?v=5HzoYAyWMrQ	Gia đình có con nhỏ
BẤT NGỜ..Hai mẹ con sống trong CĂN CHÒI RÁCH NÁT đổi đời chỉ sau một đêm. Tập 134	https://www.youtube.com/watch?v=w2cN_bWs0xg	Nhà mới
HÀNH TRÌNH...hỗ trợ và thi công ngồi nhà tình thương cho CỤ BÀ sống trong ngôi nhà như CHUỒNG GÀ /08	https://www.youtube.com/watch?v=wxqfE48Usvs	Nhà mới
"Chồng nhẫn tâm BỎ RƠI, cô gái trẻ phải ôm con vào rừng TRÚ ẨN để tìm cuộc sống mới. Tập 479"	https://www.youtube.com/watch?v=3puvGNO61mY	Cha mẹ đơn thân
“NGƯỜI PHỤ NỮ VỠ OÀ CẢM XÚC” bỗng dưng ƯỚC MƠ trở thành sự thật. Tập 367	https://www.youtube.com/watch?v=RyiWQIsYD9o	Nhà mới
CHUYẾN HÀNH TRÌNH ĐẦY GIAN NAN để mang nguồn nước sạch về cho bà con nghèo. Tập 207	https://www.youtube.com/watch?v=cUOHq_CNTGM	Hệ thống cấp nước
NGƯỜI ĐÀN ÔNG SỐNG TRONG CĂN CHÒI RÁCH NÁT VỚI ĐỘNG VẬT..ĂN CHÁO BẮP THAY CƠM. Tập 88	https://www.youtube.com/watch?v=Qgq_ppPcf8c	Sống một mình
Sống trên TẢNG ĐÁ cùng 5 ĐỨA CHÁU NHỎ hơn 20 năm..TẬN CÙNG NỖI KHỔ. Tập 118	https://www.youtube.com/watch?v=-pjTcjhLMus	Nhà đá
CỤ ÔNG lượm phân bò cố gắng nhảy để mừng người quen đến thăm..dù bản thân đã dần tiều tụy. Tập 34	https://www.youtube.com/watch?v=-qUY7v4ZGR0	Cuộc sống khó khăn
Cuộc sống nghèo khổ của 3 mẹ con.Phải vượt hàng trăm cây số mỗi ngày để kiếm tiền mua gạo ăn.Tập 150	https://www.youtube.com/watch?v=epwxaZActck	Gia đình có con nhỏ
"Cụ bà TRÚ ẨN trong rừng sâu không ai biết đến, cả đời chỉ sống chung với ĐỘNG VẬT. Tập 494"	https://www.youtube.com/watch?v=UdFmA_meb8k	Người lớn tuổi
Nghẹn lòng cụ bà khó khăn nhất miền núi. phải nuôi hai cháu nhỏ gạo không có mà ăn. Tập 127	https://www.youtube.com/watch?v=FEATSR7TRsA	Gia đình có con nhỏ
Hành trình CỰC KHỔ nhất vận chuyển vật tư lên đỉnh núi cao dựng lên mái ấm tình thương Tập 199	https://www.youtube.com/watch?v=4iqvVPlYfbU	
Người chồng không chịu nổi cảnh khổ phải bỏ rơi 3 mẹ con giữa rừng. Tập 409	https://www.youtube.com/watch?v=Q7eD5zEh6E4	Hoạt động cộng đồng
HÀNH TRÌNH...Đi tìm lại đôi chân để cậu bé thực hiện ƯỚC MƠ của mình. Tập 17	https://www.youtube.com/watch?v=4dbudkIcV8Q	Vấn đề sức khỏe
Vào rừng TRUY TÌM căn chòi rách nát và BẤT NGỜ cuộc sống đói khổ của 3 mẹ con không có gì ăn.Tập 135	https://www.youtube.com/watch?v=qfWP7ql1xkY	Gia đình có con nhỏ
"KHÔNG CÓ AI KHỔ BẰNG, hai mẹ con không có CƠM ăn mưa gió phải núp trong HANG ĐÁ. Tập 201"	https://www.youtube.com/watch?v=5sQA-nacq4g	Nhà đá
"Người đàn ông nghèo, cả đời chỉ sống chung với ĐỘNG VẬT xem khỉ là người vợ đã mất. Tập 450"	https://www.youtube.com/watch?v=OGcrFYI_V8g	Sống một mình
Cuộc sống NGHÈO KHỔ bé gái nhỏ tuổi phụ mẹ nhặt hạt điều kiếm tiền mua sữa và có gạo để ăn. Tập 144	https://www.youtube.com/watch?v=wViItUXM7zA	Gia đình có con nhỏ
Đột nhập vào trong gia đình nghèo khổ. GIẢ VỜ ăn trộm trứng gà và CÁI KẾT. Tập 495	https://www.youtube.com/watch?v=YPamhh3XnoE	Gia đình có con nhỏ
THỬ LÒNG chị lan bán chiếc kính mạ vàng để trả nợ VÀ CÁI KẾT. Tập 481	https://www.youtube.com/watch?v=9Jcbf1lAPhA	Vấn đề sức khỏe
Lọt vào khu rừng đẹp nhất để tìm lại CĂN CHÒI CŨ NÁT của người đàn ông. Tập 364	https://www.youtube.com/watch?v=oAAk5yQPMzQ	Sống một mình
Bất ngờ TRÚNG SỐ ĐỘC ĐẮC mua xe ô tô và giúp đỡ cho người nghèo miền núi. Tập 437	https://www.youtube.com/watch?v=tLJxB7NkvJY	Nhà mới
CỤ BÀ KHỔ TÂM KỂ LẠI..giữa mùa đông phải dắt hai đứa cháu nhỏ đi tìm đứa cháu lớn. Tập 67	https://www.youtube.com/watch?v=M4nOvxqep6k	People with Disabilities
BẤT NGỜ..NGƯỜI ĐÀN ÔNG trở thành GÀ TRỐNG NUÔI CON vì VỢ BỎ ĐI không một LÝ DO. Tập 113	https://www.youtube.com/watch?v=QRwISgM4jhI	Cha mẹ đơn thân
CỤ BÀ phải ăn KHOAI LANG VÀ ĐỒ CÚNG NGOÀI NGHĨA TRANG để sống qua ngày..Vì không có GẠO. Tập 83	https://www.youtube.com/watch?v=YciT0OoTSjs	Người lớn tuổi
CỤ ÔNG lượm phân bò VUI MỪNG nhảy vũ điệu CHÂN SÁO khi nhận được món quà này…Tập 15	https://www.youtube.com/watch?v=xBcE_kwR24I	Sống một mình
THỰC HIỆN ƯỚC MƠ CUỐI CÙNG cho 3 mẹ con có căn nhà xinh đẹp ở trên vùng núi. Tập 408	https://www.youtube.com/watch?v=cAjguMjpkuw	Nhà mới
“BĂNG RỪNG VƯỢT NÚI” để đến thăm 2 mẹ con nghèo trong rừng sâu. Tập 362	https://www.youtube.com/watch?v=w8swM4Vn5co	Cuộc sống khó khăn
HAI MẸ CON CỤ BÀ CỨ NGỠ LÀ GIẤC MƠ..Vì đã có được NGÔI NHÀ TÌNH THƯƠNG và cuộc sống ấm no. Tập 98	https://www.youtube.com/watch?v=zKhMOY_TPWI	Nhà mới
MẠNH THƯỜNG QUÂN VƯỢT HÀNG TRĂM CÂY SỐ..Để trao tặng 100 phần quà tết để bà con được ấm no. Tập 82	https://www.youtube.com/watch?v=n0avOoi6dwo	Hoạt động cộng đồng
NGUYỆN VỌNG CUỐI CÙNG cho các con của người mẹ tâm thần và mắc căn bệnh tim. Tập 403	https://www.youtube.com/watch?v=pRpy9Do1YbM	Vấn đề sức khỏe
TẬN CÙNG CỦA NỖI KHỔ..sống trong căn nhà RÁCH NÁT phải ăn cơm trắng nhường đồ ăn cho con mình.Tập 44	https://www.youtube.com/watch?v=jrQgDschwY4	Gia đình có con nhỏ
ĐƯA NGƯỜI ĐÀN ÔNG NGHÈO KHỔ. Vào sài gòn chữa trị CĂN BỆNH LAO PHỔI. Tập 109	https://www.youtube.com/watch?v=QDHK0yPDLMk	Vấn đề sức khỏe
Người phụ nữ CƯỜI RỚT RĂNG khi khi nhận được gà để có cơ hội phát triển KINH TẾ. Tập 487	https://www.youtube.com/watch?v=_AJISgpUOUA	Tất Cả Về Gà
"CĂN NHÀ MƠ ƯỚC ĐẸP LUNG LINH trong rừng sâu, 6 mẹ con mừng RỚT NƯỚC MẮT. Tập 448"	https://www.youtube.com/watch?v=IbSScxRd8-k	Nhà mới
“BẤT NGỜ NGƯỜI PHỤ NỮ ĐỔI ĐỜI CHỈ SAU 1 ĐÊM” Khi chồng nhẫn tâm bỏ rơi vợ con giữa rừng. Tập 390	https://www.youtube.com/watch?v=mNuuCPYUFQs	Nhà mới
Cô bé xinh đẹp sống trong rừng ƯỚC MƠ làm cô giáo để nuôi mẹ già. Tập 503	https://www.youtube.com/watch?v=qLyrsSOcVnY	Cha mẹ đơn thân
PHẦN 2: VÀO TẬN TRONG RỪNG SÂU..Để hiểu rõ và cảm nhận cuộc sống của NGƯỜI NGHÈO. Tập 101	https://www.youtube.com/watch?v=vwDBbnCxv1k	Cuộc sống khó khăn
THỬ LÒNG người nghèo khi TIẾN bị lạc đường cần sự giúp đỡ và cái kết không thể bất ngờ hơn. Tập 229	https://www.youtube.com/watch?v=53kM7cTvLRU	Gia đình có con nhỏ
3 mẹ con sống trong rừng sâu mỗi ngày đều ăn lá ĐU ĐỦ để tồn tại trong rừng. Tập 357	https://www.youtube.com/watch?v=AtkNVhYiIlY	Cuộc sống khó khăn
"Bà con nghèo sống trong rừng sâu nhận được quà lớn, vui mừng không nói nên lời. Tập 397"	https://www.youtube.com/watch?v=zxD_Us8jk20	Nhà mới
Đôi vợ chồng sống trong rừng sâu không có gì ăn. Nhiều năm người vợ chỉ ăn CƠM với NƯỚC LÃ. Tập 175	https://www.youtube.com/watch?v=_Hl3MdQwCV0	Người lớn tuổi
CỤ ÔNG nằm BẤT ĐỘNG...trong căn nhà đầy MÙI HÔI và xem chú chó là NGƯỜI VỢ của mình. Tập 11	https://www.youtube.com/watch?v=R1rEtFNcEZE	Sống một mình
BẤT NGỜ người đàn ông sống cả đời nhờ ăn lá ĐU ĐỦ sống trong CĂN CHÒI RÁCH NÁT. Tập 160	https://www.youtube.com/watch?v=dE9bU81mrqI	Cuộc sống khó khăn
“KHÔNG AI KHỔ BẰNG” Người vợ nuôi chồng TÀN TẬT khổ đến mức không có cháo mà ăn. Tập 346	https://www.youtube.com/watch?v=-Q6hlks3RgQ	People with Disabilities
"Sống trong “CĂN CHÒI THÊ THẢM” dưới gốc cây, 2 bà cháu không còn gì để ăn. Tập 476"	https://www.youtube.com/watch?v=XHUqzlczj6M	Cuộc sống khó khăn
Cô gái trẻ tuổi cùng con thơ vào vùng đất KHẮC NGHIỆT nhất để trú ẩn sống qua ngày. Tập 378	https://www.youtube.com/watch?v=s5Ly1fUqfc0	Hoạt động cộng đồng
“TÀN NHƯNG KHÔNG PHẾ” Người đàn ông sống cô độc một mình trong rừng sâu chỉ 1 chân. Tập 393	https://www.youtube.com/watch?v=Nz-_mIO2beQ	Sống một mình
Sống trong CĂN CHÒI RÁCH NÁT..Ban đêm không dám ở vì sợ trộm đột nhập. Tập 73	https://www.youtube.com/watch?v=VZWLD8z4Z5c	Gia đình có con nhỏ
"Cuộc sống nghèo khổ trên đỉnh núi cao, người đàn ông ngủ chung với GÀ mỗi đêm. Tập 187"	https://www.youtube.com/watch?v=hzNXzFmuz44	Cuộc sống khó khăn
BẤT NGỜ gia đình nghèo có NGUỒN NƯỚC THẦN từ thiên nhiên ban tặng. Tập 434	https://www.youtube.com/watch?v=HSrJYAJCugo	Vấn đề sức khỏe
Cuộc sống hiện tại của 4 mẹ con sống trong HANG ĐÁ GIỜ RA SAO? Vui mừng khi nhận được quà. Tập 210	https://www.youtube.com/watch?v=I9pbLdE0_EA	Gia đình có con nhỏ
“NGHÈO RỚT MỒNG TƠI” phải nằm ngủ dưới đất 18 năm RẮN ĐỘC bao vây nơi ở. Tập 349	https://www.youtube.com/watch?v=Z19Ko6icSPY	Cuộc sống khó khăn
SỐNG TRONG CĂN CHÒI ĐỔ NÁT THUA CHUỒNG GÀ..Hai mẹ con CỤ BÀ phải ăn lá ĐU ĐỦ mỗi ngày để sống.Tập 90	https://www.youtube.com/watch?v=L63xMXNNDLY	Người lớn tuổi
"Poor old lady ""EXCELLENTLY EXPLODES EMOTIONS"" when her DREAM comes true, a beautiful house is bui..."	https://www.youtube.com/watch?v=jzhPF5vh254	Nhà mới
GIẢ VỜ vào rừng sâu nghèo khổ để xin trẻ con về nuôi và cái kết BẤT NGỜ. Tập 515	https://www.youtube.com/watch?v=8A3GCd3i9uo	Gia đình có con nhỏ
"GIA ĐÌNH NGHÈO VỠ OÀ CẢM XÚC, bỗng dưng ƯỚC MƠ trở thành sự thật. Tập 449"	https://www.youtube.com/watch?v=_ND9mKVnaBE	Nhà mới
BẤT NGỜ 3 mẹ con sợ hãi khi nhận được một số tiền lớn từ MẠNH THƯỜNG QUÂN ở mỹ gửi về. Tập 202	https://www.youtube.com/watch?v=Zz7o-AU8jr8	Cuộc sống khó khăn
"Hai vợ chồng ăn ngủ ở rừng, nghèo khổ đến mức 1 hạt gạo không có mà ăn. Tập 439"	https://www.youtube.com/watch?v=T53Z8eCiPYs	Cuộc sống khó khăn
RỢN NGƯỜI khi nghe 2 cô con gái kể về người cha đã mất HIỆN VỀ lúc nửa đêm. Tập 430	https://www.youtube.com/watch?v=lpCB1wFvwKg	Cha mẹ đơn thân
“KHÔNG AI KHỔ BẰNG” 3 bà cháu sống trong căn chòi 2 vách không có gì để ăn. Tập 341	https://www.youtube.com/watch?v=9QAdZPjgBwA	Người lớn tuổi
BẤT NGỜ PHÁT HIỆN hang đá nơi sinh sống hơn 10 năm của đôi vợ chồng trên đỉnh núi cao. Tập 164	https://www.youtube.com/watch?v=pogpNNZQVog	Nhà đá
Gia đình nghèo khổ đông con nhất vùng núi phải nằm ngủ dưới đất ăn lá rừng để tồn tại. Tập 357	https://www.youtube.com/watch?v=QvrX7X6s17k	Gia đình có con nhỏ
Gia đình nghèo cứ ngỡ là GIẤC MƠ vì ĐỔI ĐỜI CHỈ SAU 1 đêm có nhà mới. Tập 398	https://www.youtube.com/watch?v=miKaUCStj1g	Nhà mới
TẬN CÙNG CỦA NỖI ĐAU..NGƯỜI PHỤ NỮ khóc thành sông thành biển vì CĂN BỆNH của con mình. Tập 65	https://www.youtube.com/watch?v=ABSl7lz1LEY	People with Disabilities
Cậu Bé Kì Lạ Nhất Thế Giới Không Thể Tin Là Họ Còn Tồn Tại Bên Trong Rừng Sâu. Tập 438	https://www.youtube.com/watch?v=F4_NEfegF-k	People with Disabilities
NGƯỜI PHỤ NỮ BỆNH TIM nghèo khổ đến mức phải ăn lá rừng không tên tuổi vì không có gạo ăn. Tập 169	https://www.youtube.com/watch?v=7dzt-PGf_5Y	Vấn đề sức khỏe
NGỠ NGÀNG..Người phụ nữ sống cùng con thơ trong CĂN CHÒI THUA CÁI CHUỒNG GÀ trên núi cao. Tập 123	https://www.youtube.com/watch?v=_731U1SWz3A	Gia đình có con nhỏ
"CƠN MƯA LỚN đã lấy đi căn chòi của 3 bà cháu, ƯƠM MẦM hạt giống để TỒN TẠI. Tập 477"	https://www.youtube.com/watch?v=XT9axTQW-Kg	Vấn đề sức khỏe
BẤT NGỜ..Lạc vào ngôi làng NGHÈO KHỔ chỉ có phụ nữ và trẻ con không có một người ĐÀN ÔNG nào. TẬP 39	https://www.youtube.com/watch?v=1QsvlDNwz64	Cuộc sống khó khăn
Mang niềm vui nhỏ bé đến cho ÔNG CỤ vác củi..Và điều BẤT NGỜ là ông rất đông CON CHÁU. Tập 10	https://www.youtube.com/watch?v=jzzjdbi0RkI	Người lớn tuổi
“HÀNH TRÌNH” vượt con dốc núi cao nhất để cung cấp lương thực cho người nghèo. Tập 371	https://www.youtube.com/watch?v=33TRX1KLwL0	Gia đình có con nhỏ
"ĐỔI ĐỜI SAU 1 ĐÊM, 4 mẹ con sống trong rừng sâu bất ngờ nhận được CĂN NHÀ TÌNH THƯƠNG. Tập 406"	https://www.youtube.com/watch?v=tPuUVXKdEtg	Nhà mới
KÌ LẠ...người đàn ông sống cô độc trong căn chòi RÁCH NÁT TE TUA. Tập 21	https://www.youtube.com/watch?v=c1BxLWK6k7U	Sống một mình
BA MẸ CON ĐI CHĂN DÊ..BẤT NGỜ NHẬN ĐƯỢC MÓN QUÀ LỚN..Và TẾT NÀY ĐƯỢC ẤM NO. Tập 85	https://www.youtube.com/watch?v=P_9dUThXvug	Gia đình có con nhỏ
THIẾU NỮ 20 tuổi chấp nhận NGHÈO KHỔ ôm con vào rừng sâu TRÚ ẨN. Tập 484	https://www.youtube.com/watch?v=2-BrwV-TyUE	Gia đình có con nhỏ
Cuộc sống mưu sinh của NGƯỜI ĐÀN ÔNG TÀN TẬT trước cảnh khổ và bất lực khi mất đi 1 cánh tay.Tập 216	https://www.youtube.com/watch?v=6sYWinBBGqI	People with Disabilities
CỤ ÔNG SỐNG TRONG CĂN CHÒI VEN ĐƯỜNG. BỆNH ĐAU không ai chăm không có gì ăn. Tập 64	https://www.youtube.com/watch?v=BVT7-EgPGUw	Người lớn tuổi
"Người đàn ông cả đời không có vợ con, BẤT NGỜ nhận được món quà to lớn. Tập 380"	https://www.youtube.com/watch?v=Sp0toNI9uis	Sống một mình
Bất ngờ 4 mẹ con sống trong HANG ĐÁ đổi đời liên tục và nhận được phần quà giá trị lớn. Tập 195	https://www.youtube.com/watch?v=HLK916YlNts	Nhà mới
"Phải sống KHỔ SỞ trong rừng sâu, mưa to gió lớn 3 mẹ con chỉ biết ôm nhau mà khóc. Tập 347"	https://www.youtube.com/watch?v=_WYxNlEAECw	Gia đình có con nhỏ
"HOÀN CẢNH ĐÁNG THƯƠNG trong rừng sâu, 4 bà cháu nhặt mọi thứ từ BÃI RÁC về để ở. 219"	https://www.youtube.com/watch?v=JTS5fwbECeE	Cuộc sống khó khăn
"12 năm khi chồng qua đời, mẹ già phải sống KHỔ SỞ trong rừng sâu ăn trái rừng để tồn tại. Tập 379"	https://www.youtube.com/watch?v=Fk5X9z-h9Ww	Người lớn tuổi
Lần HỨA HẸN đối đáp giữa thơ và nhạc..cùng CỤ ÔNG sống trong căn nhà hoang. Tập 02	https://www.youtube.com/watch?v=cfrguR5oD9I	Người lớn tuổi
Sống trong CĂN CHÒI còn thua CHUỒNG GÀ..Người phụ nữ bị chồng BẠO HÀNH khổ TỘT CÙNG. Tập 57	https://www.youtube.com/watch?v=xck8Sor2DBQ	Cha mẹ đơn thân
“VỠ OÀ CẢM XÚC” khi ƯỚC MƠ đã thành sự thật. Tập 463	https://www.youtube.com/watch?v=6_TN7iP8AE0	Nhà mới
HÀNH TRÌNH KHÓ KHĂN..Kéo ống nước lên SUỐI NGUỒN để mang NGUỒN NƯỚC về cho NGƯỜI NGHÈO. Tập 115	https://www.youtube.com/watch?v=KNtXHRBXM3c	Hệ thống cấp nước
HÃI HÙNG suýt bị rơi xuống vực sâu khi lên núi cao hỗ trợ lương thực cho người nghèo. Tập 137	https://www.youtube.com/watch?v=Bpldeyy6rdM	Người lớn tuổi
VÙNG ĐẤT KHẮC NGHIỆT NHẤT. Người phụ nữ phải làm lụng VẤT VẢ để có tiền chữa trị BỆNH. Tập 170	https://www.youtube.com/watch?v=RbuyJch5Obs	Vấn đề sức khỏe
HÀNH TRÌNH THỰC HIỆN ƯỚC MƠ CHO DÂN LÀNG Từ nay sẽ không còn sử dụng nguồn nước bị Ô NHIỄM. Tập 173	https://www.youtube.com/watch?v=4EKhVluZ7Rw	Hệ thống cấp nước
HỖ TRỢ...và thi công dựng lên căn nhà tình thương cho vợ chồng CỤ BÀ sống trên núi. Tập 07	https://www.youtube.com/watch?v=hc8saGcQUlQ	Người lớn tuổi
“MẸ BỊ TÂM THẦN CỰC KHỔ NUÔI CON” phải sống trong rừng không có cháo mà ăn. Tập 396	https://www.youtube.com/watch?v=KyW0Bd0a5UI	Vấn đề sức khỏe
Đau xót khi nhìn thấy cảnh chú chó cực khổ nuôi bị người độc ác chặt mất đôi chân. Tập 194	https://www.youtube.com/watch?v=fJmYS-ylAvE	Cuộc sống khó khăn
"Cô gái trẻ mang bụng bầu to, bán hết đất đai để đổi lấy nguồn nước từ thiên nhiên. Tập 441"	https://www.youtube.com/watch?v=IyaoeJa7Siw	Cuộc sống khó khăn
BẤT NGỜ vì không có đủ GẠO để ăn. Người đàn ông phải ăn thêm quả rừng chát quéo lưỡi. Tập 136	https://www.youtube.com/watch?v=SsZYeTvG4CQ	Cuộc sống khó khăn
Tin được không...Hai ÔNG BÀ CỤ sống trong căn nhà RÁCH NÁT TÃ TƠI. Tận cùng của nỗi khổ. Tập 05	https://www.youtube.com/watch?v=1-3y3s8cz7w	Người lớn tuổi
"Không ai khổ bằng,cuộc sống nghèo đói của 3 mẹ con trên đỉnh núi cho con nghỉ học để kiếm ăn.Tập 186"	https://www.youtube.com/watch?v=N-R8WmuD_k0	Gia đình có con nhỏ
GIA ĐÌNH KÌ LẠ CỦA CỤ ÔNG..Ăn uống sinh hoạt chung nhưng lại tách biệt sống riêng. Tập 68	https://www.youtube.com/watch?v=EURkOkThJBk	Người lớn tuổi
"Sống trong CĂN CHÒI SỤP ĐỔ, bé gái phải chịu cảnh HÀNH HẠ ĐÁNH ĐẬP suốt thời gian dài. Tập 440"	https://www.youtube.com/watch?v=kgwt23wmNd8	Cha mẹ đơn thân
